0.05564603691639522; 0.998306039677476
0.06389793702497286; 0.9364858158806915
0.07128121606948969; 0.8832529261858656
0.07953311617806733; 0.8214327023890811
0.08865363735070576; 0.7510251444903381
0.098642779587405; 0.6789031047233136
0.10906623235613465; 0.6067829305513581
0.11862106406080347; 0.5329408121308454
0.1251357220412595; 0.4831406173627202
0.13121606948968514; 0.44021140923320323
0.13859934853420197; 0.38697851953837714
0.1468512486427796; 0.3251582957415927
0.15380021715526604; 0.2702053273932786
0.15857763300760044; 0.23929801388748972
0.16118349619978287; 0.19807209405584103
0.16900108577633008; 0.18607818335814574
0.1742128121606949; 0.17407307909003733
0.18072747014115093; 0.1466096540813624
0.18637350705754616; 0.11570607176571113
0.19332247557003257; 0.10886306905313592
0.19940282301845821; 0.09514348291674579
0.20852334419109664; 0.07800052982899963
0.21764386536373506; 0.07288506815018791
0.2202497285559175; 0.03681378749379682
0.22415852334419112; 0.03339415173257809
0.22806731813246475; 0.021383450679263172
0.2376221498371336; 0.017988067653939455
0.2441368078175896; 0.016297838521553087
0.24717698154180237; 0.01459268462861596
0.24891422366992402; 0.0025726555999567857
