0.004246993330589; 0.998394760747533; 0.002919322655030754; 0.9998544220750485
0.093235867295045; 0.913716934400646; 0.10253344410195897; 0.9049570253965544
0.212784459265355; 0.804213219252001; 0.22341358882582668; 0.7954513692089102
0.312406344868281; 0.712231263150539; 0.3615495702539655; 0.6655123954750499
0.431954936838591; 0.602727548001894; 0.47976272739271886; 0.5545529010768885
0.550164211899345; 0.490310333315217; 0.5820438364247614; 0.4611093426089118
0.652429792619393; 0.391035893693176; 0.6803147588841354; 0.36184072610386886
0.749361398169212; 0.288853777650100; 0.7599905277296831; 0.2800919276070095
0.830357073534321; 0.202729877248693; 0.8396430041072384; 0.1895968073790537
0.925926069706592; 0.088887939936489; 0.9179639277312358; 0.09910362819009766
0.992286311016561; 0.007158551829623; 1.0002523350699164; -0.0015994161354691006


