0.004094269593443445; 0.004194234320175738
0.05726265160721855; 0.0028718437922619078
0.10838889706060856; 0.004339897207699783
0.1370202228642179; 0.005776533137592743
0.153390160900368; 0.015575932492392086
0.16874759906147396; 0.03515045405406947
0.18103897624695275; 0.056117341452373126
0.18924465224413667; 0.08126846669817944
0.20052638568962095; 0.11480377638176242
0.20976027030462102; 0.145542929851895
0.220030931942586; 0.1902500117815571
0.22825945702016576; 0.23774753765457035
0.2385358309282296; 0.28804121974103414
0.24575185613076522; 0.3453138678209261
0.2580760788693132; 0.3984037061208402
0.26733709676728357; 0.4556792103357814
0.27761489874287215; 0.5073695424614456
0.28585056415807564; 0.5618503185304613
0.2940890857083286; 0.6191243946778779
0.3064104523118272; 0.6694209328993912
0.31668968235494055; 0.7225079150642557
0.32390856369252563; 0.7825738632225485
0.33419064987068847; 0.8384541454658141
0.34446845184627706; 0.8901444775914783
0.35270411726148054; 0.944625253660494
0.36298049116954445; 0.9949189357469578
0.44274234662911804; 1.00201357520989
0.524539198311453; 0.9993345205334687
0.6032685609506361; 0.9966511816544732
0.6983592932208207; 0.9953873418950739
0.7944768060412968; 0.9983148803208008
0.8670726186617008; 0.9970196230758573
0.9417205643151629; 1.0027104721619655
